Time [ms], Peak Frequency [Hz], Duty Cycle, Energy, WindowRMS
1505233886625,8666.9921875,0.9685920921551683,5.370248517523007,0.028655296652921575
1505233886626,8666.9921875,1.0164110761458838,5.6725142433740645,0.029361352792569184
1505233886627,8666.9921875,1.034710780921977,6.082134988441174,0.02961619981989642
1505233886628,8666.9921875,1.0230737723560137,6.351077899866725,0.029469351614474497
1505233886629,8666.9921875,0.9870903911507912,6.325398513186126,0.02902614163405608
1505233886630,8666.9921875,0.9377300709371412,5.951491629877612,0.028296135854895665
1505233886631,8666.9921875,0.8983065210518332,5.341464776610456,0.027533445783929713
1505233886632,8666.9921875,0.8725733187588245,4.727822425095056,0.02686906858710066
1505233886633,8666.9921875,0.8648732974100657,4.349292058755588,0.02663440035714688
1505233886634,8666.9921875,0.8469509957516831,4.346238063124795,0.02674679502236368
1505233886635,8666.9921875,0.7651162990631988,4.700140603030047,0.027071658597587617
1505233886636,8666.9921875,0.7539764489105122,5.253593993637274,0.027996635555828743
1505233886637,8666.9921875,0.7365553923129234,5.782561041744656,0.029120628275310954
1505233886638,8666.9921875,0.7075229553371624,6.109797695514714,0.030456831675513385
1505233886639,8666.9921875,0.7265499139544827,6.159332160994494,0.031357592436076526
1505233886641,8666.9921875,0.7420559862383298,5.956648486208699,0.03202119755190211
1505233886642,8666.9921875,0.7554571414597224,5.5971203395233315,0.03253157975683138
1505233886643,8666.9921875,0.7682732929945955,5.21697029310837,0.03291333551888123
1505233886644,8666.9921875,0.7886165833134386,4.9174642548965055,0.03337881917711936
1505233886645,8666.9921875,0.8114319228393131,4.729020308822299,0.03374493559713478
1505233886646,8666.9921875,0.8347339987434813,4.615783146918374,0.034012972688067765
1505233886647,8666.9921875,0.8417190034435245,4.4798182766343855,0.03408356813429626
1505233886648,8666.9921875,0.8276617867011782,4.24288663727413,0.033897239780721296
1505233886649,8666.9921875,0.7943671783607488,3.9274120738967766,0.03333910509806336
1505233886650,8666.9921875,0.7473555695761733,3.653672184416353,0.0323996732451995
1505233886651,8666.9921875,0.6961770941450862,3.5575550340013624,0.03114771338445612
1505233886652,8666.9921875,0.6395400850688264,3.704236843796144,0.029431366286193375
1505233886653,8666.9921875,0.5754341733125747,4.031370158751629,0.027139406149718104
